,Player,Season,Age,Position,Team,Apps,Starts,Mins,Goals,Assists,MotM,Rating,Competition
0,Lucas Hernández,2022-23,27,D(CL),Bayern,2,2,174,1,0,0,7.90,UEFA Champions League
1,Lionel Messi,2022-23,36,"AM(CR),FW",PSG,7,7,615,4,4,3,7.86,UEFA Champions League
2,Robert Lewandowski,2022-23,35,FW,Barcelona,5,5,442,5,0,2,7.83,UEFA Champions League
3,Vinícius Júnior,2022-23,23,"AM(L),FW",Real Madrid,12,11,975,7,5,5,7.77,UEFA Champions League
4,Joshua Kimmich,2022-23,28,"D(CR),DMC,M(R)",Bayern,9,9,810,1,3,2,7.68,UEFA Champions League
5,Kylian Mbappé,2022-23,24,"AM(LR),FW",PSG,8,7,652,7,3,3,7.60,UEFA Champions League
6,Khvicha Kvaratskhelia,2022-23,22,AM(CLR),Napoli,9,9,700,2,4,2,7.58,UEFA Champions League
7,Mohamed Salah,2022-23,31,"AM(CLR),FW",Liverpool,8,7,624,8,2,1,7.56,UEFA Champions League
8,Erling Haaland,2022-23,23,FW,Man City,11,11,848,12,1,2,7.55,UEFA Champions League
9,Gregor Kobel,2022-23,25,GK,Borussia Dortmund,4,4,316,0,0,2,7.51,UEFA Champions League
0,Kevin De Bruyne,2022-23,32,"M(CLR),FW",Man City,10,9,721,2,6,0,7.48,UEFA Champions League
1,Mehdi Taremi,2022-23,31,"AM(L),FW",Porto,7,7,614,5,2,2,7.48,UEFA Champions League
2,Victor Osimhen,2022-23,24,FW,Napoli,6,5,423,5,0,1,7.47,UEFA Champions League
3,Jude Bellingham,2022-23,20,M(CLR),Borussia Dortmund,7,7,630,4,1,1,7.46,UEFA Champions League
4,Neymar,2022-23,31,"AM(CLR),FW",PSG,6,6,540,2,2,0,7.43,UEFA Champions League
5,Giovanni Di Lorenzo,2022-23,30,"D(CLR),M(R)",Napoli,10,10,890,2,2,1,7.43,UEFA Champions League
6,Diogo Costa,2022-23,23,GK,Porto,8,8,720,0,1,2,7.43,UEFA Champions League
7,Iñaki Peña,2022-23,24,GK,Barcelona,1,1,90,0,0,0,7.42,UEFA Champions League
8,Kingsley Coman,2022-23,27,"M(LR),FW",Bayern,7,7,538,1,1,1,7.42,UEFA Champions League
9,Fernando,2022-23,24,FW,Salzburg,1,1,65,0,1,0,7.41,UEFA Champions League
0,Álex Grimaldo,2022-23,27,"D(L),M(L)",Benfica,10,10,900,2,4,2,7.39,UEFA Champions League
1,Leroy Sané,2022-23,27,"M(CLR),FW",Bayern,8,7,557,4,1,0,7.39,UEFA Champions League
2,Federico Valverde,2022-23,25,M(CLR),Real Madrid,11,11,968,2,3,2,7.36,UEFA Champions League
3,Mohammed Kudus,2022-23,23,"M(CR),FW",Ajax,6,5,452,4,2,0,7.34,UEFA Champions League
4,Jota,2022-23,24,AM(LR),Celtic,4,3,285,2,0,1,7.34,UEFA Champions League
5,Rafa,2022-23,30,"AM(CLR),FW",Benfica,10,10,827,5,1,1,7.33,UEFA Champions League
6,Jan Kliment,2022-23,30,FW,Viktoria Plzen,1,0,45,1,0,0,7.30,UEFA Champions League
7,André-Frank Zambo Anguissa,2022-23,27,M(C),Napoli,8,8,653,1,3,1,7.28,UEFA Champions League
8,Ciprian Tatarusanu,2022-23,37,GK,AC Milan,5,5,450,0,0,0,7.27,UEFA Champions League
9,Rúben Dias,2022-23,26,D(C),Man City,12,11,1048,1,0,0,7.26,UEFA Champions League
0,Rodri,2022-23,27,"D(C),DMC",Man City,12,11,997,2,0,1,7.26,UEFA Champions League
1,Ivan Perisic,2022-23,34,"M(CLR),FW",Tottenham,7,7,574,0,3,1,7.26,UEFA Champions League
2,João Mário,2022-23,30,M(CLR),Benfica,10,10,868,6,2,0,7.25,UEFA Champions League
3,Rodrygo,2022-23,22,"AM(CLR),FW",Real Madrid,12,10,824,5,2,3,7.25,UEFA Champions League
4,Giacomo Raspadori,2022-23,23,"AM(CL),FW",Napoli,7,3,250,4,3,1,7.25,UEFA Champions League
5,Mohamed Simakan,2022-23,23,D(CR),RBL,7,6,514,1,3,0,7.24,UEFA Champions League
6,Henrique Araújo,2022-23,21,FW,Benfica,1,0,8,1,0,0,7.24,UEFA Champions League
7,Piotr Zielinski,2022-23,29,M(CLR),Napoli,10,8,624,4,2,0,7.24,UEFA Champions League
8,Ángel Di María,2022-23,35,"M(CLR),FW",Juventus,3,2,146,0,3,0,7.23,UEFA Champions League
9,Bernardo Silva,2022-23,29,"M(CLR),FW",Man City,13,9,909,3,1,2,7.23,UEFA Champions League
0,Luis Díaz,2022-23,26,AM(L),Liverpool,3,3,270,1,0,0,7.23,UEFA Champions League
1,Samuel Iling-Junior,2022-23,19,FW,Juventus,1,0,20,0,1,0,7.22,UEFA Champions League
2,Manuel Neuer,2022-23,37,GK,Bayern,3,3,270,0,0,0,7.22,UEFA Champions League
3,Ousmane Dembélé,2022-23,26,"AM(CLR),FW",Barcelona,6,5,415,1,2,0,7.21,UEFA Champions League
4,Alphonso Davies,2022-23,22,"D(L),M(LR)",Bayern,9,6,603,0,2,1,7.21,UEFA Champions League
5,Kim Min-Jae,2022-23,26,D(C),Napoli,9,9,786,0,0,0,7.20,UEFA Champions League
6,Simon Mignolet,2022-23,35,GK,Club Bruges,8,8,720,0,0,2,7.20,UEFA Champions League
7,Pierre-Emile Højbjerg,2022-23,28,M(C),Tottenham,7,7,625,1,2,0,7.20,UEFA Champions League
8,Rafael Leão,2022-23,24,"AM(CL),FW",AC Milan,11,11,914,1,3,1,7.20,UEFA Champions League
9,Leon Goretzka,2022-23,28,M(CR),Bayern,9,7,609,2,4,1,7.19,UEFA Champions League
0,Sadio Mané,2022-23,31,"AM(CLR),FW",Bayern,9,6,551,3,1,2,7.18,UEFA Champions League
1,Kamil Grabara,2022-23,24,GK,Copenhagen,4,4,360,0,0,1,7.18,UEFA Champions League
2,Leo Østigård,2022-23,23,D(C),Napoli,3,2,196,1,0,0,7.18,UEFA Champions League
3,Alexander Bah,2022-23,25,D(R),Benfica,8,8,657,0,2,0,7.17,UEFA Champions League
4,André Onana,2022-23,27,GK,Inter,13,13,1170,0,0,2,7.17,UEFA Champions League
5,Raphaël Guerreiro,2022-23,29,"D(L),M(CL)",Borussia Dortmund,6,5,481,2,1,1,7.15,UEFA Champions League
6,Amine Harit,2022-23,26,"AM(CLR),FW",Marseille,6,4,379,1,2,2,7.14,UEFA Champions League
7,Thibaut Courtois,2022-23,31,GK,Real Madrid,10,10,900,0,0,0,7.14,UEFA Champions League
8,Thomas Meunier,2022-23,31,"D(R),M(R)",Borussia Dortmund,4,4,353,0,1,0,7.14,UEFA Champions League
9,Trent Alexander-Arnold,2022-23,24,"D(R),DMC,M(R)",Liverpool,7,7,627,1,0,1,7.14,UEFA Champions League
0,Galeno,2022-23,25,M(LR),Porto,8,7,568,2,1,0,7.13,UEFA Champions League
1,Alessandro Bastoni,2022-23,24,D(C),Inter,12,12,991,0,3,1,7.13,UEFA Champions League
2,Jorginho,2022-23,31,DMC,Chelsea,6,4,415,1,0,1,7.13,UEFA Champions League
3,Marko Dmitrovic,2022-23,31,GK,Sevilla,2,2,180,0,0,0,7.13,UEFA Champions League
4,Pape Matar Sarr,2022-23,20,M(C),Tottenham,1,1,90,0,0,0,7.12,UEFA Champions League
5,Stephen Eustáquio,2022-23,26,DMC,Porto,7,7,597,2,0,0,7.11,UEFA Champions League
6,Jordi Alba,2022-23,34,"D(L),M(L)",Barcelona,2,2,147,0,1,0,7.11,UEFA Champions League
7,Noussair Mazraoui,2022-23,25,D(LR),Bayern,5,4,393,0,0,0,7.11,UEFA Champions League
8,Mike Maignan,2022-23,28,GK,AC Milan,7,7,630,0,0,1,7.11,UEFA Champions League
9,Malick Thiaw,2022-23,22,D(C),AC Milan,4,3,275,0,0,0,7.11,UEFA Champions League
0,Eric Choupo-Moting,2022-23,34,"M(CLR),FW",Bayern,7,5,441,4,0,0,7.10,UEFA Champions League
1,Karim Benzema,2022-23,35,FW,Real Madrid,10,9,747,4,1,0,7.10,UEFA Champions League
2,Jack Grealish,2022-23,27,"AM(CL),FW",Man City,13,12,937,0,1,0,7.10,UEFA Champions League
3,Christopher Nkunku,2022-23,25,"M(CLR),FW",RBL,7,6,562,3,1,1,7.10,UEFA Champions League
4,Steven Berghuis,2022-23,31,"AM(CR),FW",Ajax,6,6,468,2,2,2,7.10,UEFA Champions League
5,Pedro Porro,2022-23,23,"D(R),M(R)",Sporting,5,4,391,0,1,0,7.09,UEFA Champions League
6,Reece James,2022-23,23,"D(CR),DMC,M(R)",Chelsea,8,8,692,1,1,1,7.08,UEFA Champions League
7,Matthijs de Ligt,2022-23,24,D(C),Bayern,7,7,615,0,0,0,7.08,UEFA Champions League
8,Riyad Mahrez,2022-23,32,"AM(CLR),FW",Man City,9,6,506,3,2,2,7.08,UEFA Champions League
9,John Stones,2022-23,29,"D(CR),DMC",Man City,8,8,686,1,1,0,7.08,UEFA Champions League
0,Marco Reus,2022-23,34,"M(CLR),FW",Borussia Dortmund,3,3,264,1,1,0,7.07,UEFA Champions League
1,Gonçalo Ramos,2022-23,22,"AM(C),FW",Benfica,10,10,720,3,1,1,7.06,UEFA Champions League
2,Adrien Rabiot,2022-23,28,"DMC,M(L)",Juventus,5,5,447,2,0,1,7.06,UEFA Champions League
3,Manuel Ugarte,2022-23,22,DMC,Sporting,6,6,469,0,0,1,7.05,UEFA Champions League
4,Fábio Cardoso,2022-23,29,D(C),Porto,4,4,360,0,0,0,7.05,UEFA Champions League
5,Luka Modric,2022-23,37,M(C),Real Madrid,10,9,750,2,1,0,7.05,UEFA Champions League
6,Marian Shved,2022-23,26,AM(R),Shakhtar,3,3,189,2,0,0,7.05,UEFA Champions League
7,Thiago Alcântara,2022-23,32,M(C),Liverpool,5,3,309,0,0,0,7.04,UEFA Champions League
8,Dino Peric,2022-23,29,D(C),Dinamo Zagreb,6,6,540,0,0,1,7.04,UEFA Champions League
9,Edin Dzeko,2022-23,37,FW,Inter,13,11,834,4,1,3,7.03,UEFA Champions League
0,Ederson,2022-23,30,GK,Man City,11,11,990,0,0,1,7.03,UEFA Champions League
1,Marcus Edwards,2022-23,24,"AM(CLR),FW",Sporting,6,6,358,2,2,0,7.03,UEFA Champions League
2,Alexis Sánchez,2022-23,34,"M(CLR),FW",Marseille,5,5,419,2,0,0,7.02,UEFA Champions League
3,Nicolás Otamendi,2022-23,35,D(C),Benfica,9,9,794,0,1,0,7.02,UEFA Champions League
4,João Cancelo,2022-23,29,"D(LR),M(R)",Man City,6,5,378,0,3,0,7.02,UEFA Champions League
5,Marko Grujic,2022-23,27,DMC,Porto,4,3,277,0,0,0,7.01,UEFA Champions League
6,Ilkay Gündogan,2022-23,32,M(C),Man City,13,12,997,1,2,0,7.01,UEFA Champions League
7,Alex Meret,2022-23,26,GK,Napoli,10,10,900,0,0,0,7.01,UEFA Champions League
8,Otávio,2022-23,28,"AM(CLR),FW",Porto,7,6,530,0,2,0,7.00,UEFA Champions League
9,Kostas Tsimikas,2022-23,27,D(L),Liverpool,6,4,341,0,2,0,7.00,UEFA Champions League
0,Joël Matip,2022-23,32,D(C),Liverpool,4,2,242,1,0,1,7.00,UEFA Champions League
1,Anatolii Trubin,2022-23,22,GK,Shakhtar,6,6,540,0,0,0,6.98,UEFA Champions League
2,Nathan Aké,2022-23,28,"D(CL),DMC",Man City,8,7,608,0,0,0,6.98,UEFA Champions League
3,Olivier Giroud,2022-23,36,FW,AC Milan,12,12,940,5,2,1,6.98,UEFA Champions League
4,Hugo Lloris,2022-23,36,GK,Tottenham,6,6,540,0,0,0,6.98,UEFA Champions League
5,Daniele Rugani,2022-23,29,D(C),Juventus,1,1,90,0,0,0,6.97,UEFA Champions League
6,Chancel Mbemba,2022-23,29,"D(CLR),DMC",Marseille,5,5,407,2,1,0,6.97,UEFA Champions League
7,Enzo Fernández,2022-23,22,M(C),Benfica,5,5,429,0,1,0,6.97,UEFA Champions League
8,Toni Kroos,2022-23,33,M(C),Real Madrid,12,10,846,0,2,0,6.95,UEFA Champions League
9,Manuel Akanji,2022-23,28,D(CLR),Man City,11,10,945,1,0,0,6.95,UEFA Champions League
0,Julian Brandt,2022-23,27,"M(CLR),FW",Borussia Dortmund,7,6,477,1,1,0,6.94,UEFA Champions League
1,Phil Foden,2022-23,23,"AM(CLR),FW",Man City,8,3,381,1,1,1,6.94,UEFA Champions League
2,Lautaro Martínez,2022-23,26,FW,Inter,13,12,1002,3,3,2,6.94,UEFA Champions League
3,Hakan Çalhanoglu,2022-23,29,"M(CLR),FW",Inter,12,9,808,1,2,1,6.94,UEFA Champions League
4,Federico Dimarco,2022-23,25,"D(CL),M(L)",Inter,11,10,735,0,5,0,6.93,UEFA Champions League
5,Nicolas Seiwald,2022-23,22,DMC,Salzburg,6,6,540,1,0,1,6.93,UEFA Champions League
6,Rico Lewis,2022-23,18,"D(R),DMC",Man City,2,1,118,1,0,0,6.93,UEFA Champions League
7,Kepa,2022-23,28,GK,Chelsea,9,9,810,0,0,0,6.92,UEFA Champions League
8,Mykhailo Mudryk,2022-23,22,AM(L),Shakhtar,6,6,519,3,2,1,6.92,UEFA Champions League
9,Amir Rrahmani,2022-23,29,D(CL),Napoli,7,7,614,0,0,0,6.92,UEFA Champions League
0,Henrikh Mkhitaryan,2022-23,34,"M(CLR),FW",Inter,13,11,910,2,0,0,6.92,UEFA Champions League
1,André Silva,2022-23,27,FW,RBL,8,6,534,3,1,1,6.92,UEFA Champions League
2,Darwin Núñez,2022-23,24,"AM(CL),FW",Liverpool,8,5,401,4,0,0,6.92,UEFA Champions League
3,Florentino,2022-23,24,DMC,Benfica,10,10,862,0,0,0,6.91,UEFA Champions League
4,Jamal Musiala,2022-23,20,M(CL),Bayern,9,7,534,0,2,0,6.91,UEFA Champions League
5,David Neres,2022-23,26,AM(CLR),Benfica,9,4,444,3,1,1,6.91,UEFA Champions League
6,Ferran Torres,2022-23,23,"AM(LR),FW",Barcelona,5,1,184,3,1,0,6.90,UEFA Champions League
7,Marcos Alonso,2022-23,32,"D(CL),M(L)",Barcelona,5,5,406,1,0,0,6.90,UEFA Champions League
8,Jordan Henderson,2022-23,33,"D(C),M(CLR)",Liverpool,4,4,281,0,1,0,6.90,UEFA Champions League
9,Yann Sommer,2022-23,34,GK,Bayern,4,4,360,0,0,0,6.90,UEFA Champions League
0,Fraser Forster,2022-23,35,GK,Tottenham,2,2,180,0,0,0,6.90,UEFA Champions League
1,Pierre-Emerick Aubameyang,2022-23,34,"M(CLR),FW",Chelsea,6,6,409,2,2,0,6.90,UEFA Champions League
2,Julián Álvarez,2022-23,23,"AM(CR),FW",Man City,10,4,468,3,2,1,6.89,UEFA Champions League
3,Giovanni Simeone,2022-23,28,"AM(R),FW",Napoli,7,2,260,4,0,1,6.89,UEFA Champions League
4,Antoine Griezmann,2022-23,32,"AM(CLR),FW",Atletico,6,4,406,1,1,0,6.89,UEFA Champions League
5,Janis Blaswich,2022-23,32,GK,RBL,6,5,527,0,0,0,6.89,UEFA Champions League
6,Wesley Fofana,2022-23,22,D(C),Chelsea,5,5,398,1,0,0,6.89,UEFA Champions League
7,Isco,2022-23,31,"M(CLR),FW",Sevilla,6,5,402,1,1,1,6.89,UEFA Champions League
8,Ibrahima Konaté,2022-23,24,D(C),Liverpool,3,3,259,0,0,0,6.89,UEFA Champions League
9,Daichi Kamada,2022-23,27,"AM(CLR),FW",Eintracht Frankfurt,8,8,700,3,0,2,6.88,UEFA Champions League
0,Marco Verratti,2022-23,30,M(C),PSG,7,7,625,0,1,0,6.88,UEFA Champions League
1,Mattia Perin,2022-23,30,GK,Juventus,2,2,180,0,0,0,6.88,UEFA Champions League
2,Brandon Mechele,2022-23,30,D(C),Club Bruges,8,8,720,0,0,0,6.87,UEFA Champions League
3,Simon Kjær,2022-23,34,D(C),AC Milan,6,6,509,0,0,0,6.87,UEFA Champions League
4,Felipe,2022-23,34,D(C),Atletico,1,1,90,0,0,0,6.87,UEFA Champions League
5,Théo Hernández,2022-23,25,"D(L),M(L)",AC Milan,11,11,948,0,2,1,6.87,UEFA Champions League
6,Nicolò Barella,2022-23,26,AM(C),Inter,12,12,997,3,0,0,6.86,UEFA Champions League
7,Tanguy Ndombélé,2022-23,26,M(C),Napoli,9,3,369,1,1,0,6.86,UEFA Champions League
8,António Silva,2022-23,19,D(C),Benfica,10,10,896,2,0,0,6.86,UEFA Champions League
9,Jordan Veretout,2022-23,30,M(C),Marseille,6,6,490,0,1,0,6.86,UEFA Champions League
0,Denis Zakaria,2022-23,26,"D(C),DMC",Chelsea,2,1,74,1,0,0,6.86,UEFA Champions League
1,Zeca,2022-23,35,M(C),Copenhagen,2,2,162,0,0,0,6.85,UEFA Champions League
2,Hirving Lozano,2022-23,28,"AM(LR),FW",Napoli,9,4,464,1,1,0,6.84,UEFA Champions League
3,Kevin Trapp,2022-23,33,GK,Eintracht Frankfurt,8,8,720,0,0,0,6.84,UEFA Champions League
4,Kalidou Koulibaly,2022-23,32,D(C),Chelsea,7,7,570,0,0,0,6.84,UEFA Champions League
5,Pepê Aquino,2022-23,26,"D(R),M(CLR)",Porto,8,8,689,0,0,0,6.84,UEFA Champions League
6,Luís Neto,2022-23,35,D(C),Sporting,1,0,38,0,0,0,6.84,UEFA Champions League
7,Andreas Skov Olsen,2022-23,23,M(CR),Club Bruges,5,4,298,1,1,0,6.84,UEFA Champions League
8,Kai Havertz,2022-23,24,"M(CR),FW",Chelsea,10,7,619,2,0,2,6.84,UEFA Champions League
9,Thiago Silva,2022-23,38,D(C),Chelsea,8,7,641,0,0,0,6.83,UEFA Champions League
0,Omer Atzili,2022-23,30,FW,Maccabi Haifa,6,3,310,2,1,1,6.83,UEFA Champions League
1,Roberto Firmino,2022-23,31,"M(CLR),FW",Liverpool,8,4,416,2,1,1,6.83,UEFA Champions League
2,Rodrigo Bentancur,2022-23,26,M(C),Tottenham,6,6,506,1,0,0,6.83,UEFA Champions League
3,Robert Andrich,2022-23,28,M(C),Leverkusen,5,5,409,1,0,1,6.83,UEFA Champions League
4,Stanislav Lobotka,2022-23,28,DMC,Napoli,10,10,876,0,0,0,6.82,UEFA Champions League
5,Zaidu Sanusi,2022-23,26,"D(L),M(L)",Porto,8,7,588,1,0,0,6.82,UEFA Champions League
6,Davide Calabria,2022-23,26,"D(LR),M(R)",AC Milan,6,6,499,0,0,0,6.82,UEFA Champions League
7,Josko Gvardiol,2022-23,21,D(CL),RBL,6,6,540,2,0,0,6.82,UEFA Champions League
8,Tanguy Nianzou,2022-23,21,D(C),Sevilla,2,2,180,1,0,1,6.82,UEFA Champions League
9,Mário Rui,2022-23,32,"D(L),M(L)",Napoli,6,5,388,0,1,0,6.81,UEFA Champions League
0,Geoffrey Kondogbia,2022-23,30,"D(C),DMC",Atletico,3,2,225,0,0,0,6.81,UEFA Champions League
1,Nuno Mendes,2022-23,21,"D(L),M(L)",PSG,6,5,441,1,0,0,6.81,UEFA Champions League
2,Alexis Saelemaekers,2022-23,24,M(R),AC Milan,8,4,371,2,0,2,6.81,UEFA Champions League
3,Oleksandr Zubkov,2022-23,27,AM(LR),Shakhtar,5,5,370,2,0,0,6.81,UEFA Champions League
4,Benjamin Pavard,2022-23,27,"D(CLR),M(R)",Bayern,9,7,593,2,0,1,6.81,UEFA Champions League
5,Leonardo Balerdi,2022-23,24,D(C),Marseille,6,5,490,1,0,0,6.81,UEFA Champions League
6,Marcão,2022-23,27,D(C),Sevilla,3,3,226,0,0,0,6.81,UEFA Champions League
7,Sandro Tonali,2022-23,23,DMC,AC Milan,12,12,1053,0,2,1,6.81,UEFA Champions League
8,Nacho,2022-23,33,D(CLR),Real Madrid,8,4,437,0,0,0,6.81,UEFA Champions League
9,Son Heung-Min,2022-23,31,"M(CLR),FW",Tottenham,8,8,624,2,0,1,6.80,UEFA Champions League
0,Francesco Acerbi,2022-23,35,D(C),Inter,12,10,918,0,0,0,6.80,UEFA Champions League
